SurfaceData,TimeCnt,PUP,PUP_RSS,Status_RSR,PumpTime,RTClk,PackageType,RawData_RSR,AccNotDet,MagNotDet,ResNotDet,MotorCalibrated,TransmissionDecoupled,MotorOCLockout,FormationLock,TRPM,TRPMDelta,CRPM,IvtRatioBD,IvtRatioSD,DrillMode,TFSensorSetting,TFTargetSetting,BendTimeSetting%,BendTime%,TFControlEnabled,TFTarget,TFMeasured,TFGrav_RSS,TFDeviation,EROP,IncAziSource,IncSrcStatus,IncTarget,Inc_RSS,IncDelta,AziTarget,Azi_RSS,AziDelta,AziNudge,DL_Received,DL_Ignored,SSModeActive,SSAmp,SSFreq,Temp_RSS,VAlt,VibRMSAxl,VibRMSLat,CRPMGyro_DDD
1,1179,18,475,2MWD,2.537222222,7/15/2020 20:43,GV2.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1210,18,475,2MWD,2.545833333,7/15/2020 20:43,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1241,18,475,2MWD,2.554444444,7/15/2020 20:44,GV2.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1272,18,475,2MWD,2.563055556,7/15/2020 20:44,GV2.2,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1304,18,475,2MWD,2.571944444,7/15/2020 20:45,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1335,18,475,2MWD,2.580555556,7/15/2020 20:45,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1364,18,475,2MWD,2.588611111,7/15/2020 20:46,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1395,18,475,2MWD,2.597222222,7/15/2020 20:46,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1426,18,475,2MWD,2.605833333,7/15/2020 20:47,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1457,18,475,2MWD,2.614444444,7/15/2020 20:47,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV1.0,198,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1488,18,475,2MWD,2.623055556,7/15/2020 20:48,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1519,18,475,2MWD,2.631666667,7/15/2020 20:48,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV1.0,197,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.1333,,,,,
1,1550,18,475,2MWD,2.640277778,7/15/2020 20:49,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV1.1,1265,,,,,,,,3596,,79,73.74,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1581,18,475,2MWD,2.648888889,7/15/2020 20:49,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,1612,18,475,2MWD,2.6575,7/15/2020 20:50,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV0.2,2048,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV1.1,1297,,,,,,,,3596,,91,64.02,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1644,18,475,2MWD,2.666388889,7/15/2020 20:50,GV2.2,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV1.0,133,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.1333,,,,,
1,1675,18,475,2MWD,2.675,7/15/2020 20:51,GV2.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,,,
